SectionSource;SectionTarget;Session;Source;Student;Target
3136d5e86b6a4345a1a8081d155f8131;d2f700a5bb0e49c187a940ddd4e19590;1e9d87fe8f46658e06c0cd83aa07062f;Other;e189;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;b28fc0450b533b34f7dac9d39883d2cc;Signin;e189;Video
d2f700a5bb0e49c187a940ddd4e19590;;b28fc0450b533b34f7dac9d39883d2cc;Video;e189;Other
;d2f700a5bb0e49c187a940ddd4e19590;b28fc0450b533b34f7dac9d39883d2cc;Other;e189;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;b28fc0450b533b34f7dac9d39883d2cc;Video;e189;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;b28fc0450b533b34f7dac9d39883d2cc;Video;e189;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;b28fc0450b533b34f7dac9d39883d2cc;Video;e189;Quiz
d2f700a5bb0e49c187a940ddd4e19590;;b28fc0450b533b34f7dac9d39883d2cc;Quiz;e189;Other
5b849ceb504146e9b2e8a9261f6e1537;d2f700a5bb0e49c187a940ddd4e19590;5ffd746cc8e7b738abda82d6043f59c2;Other;e227;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Signin;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;29db3e71bc7669d92acd8cc2153a12b7;Video;e227;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;32747e8aa74acd09a6d913a79dcd4952;Signin;e227;Quiz
d2f700a5bb0e49c187a940ddd4e19590;1d7d5a6b311445069d3cfc4dd0821b98;32747e8aa74acd09a6d913a79dcd4952;Quiz;e227;Other
1d7d5a6b311445069d3cfc4dd0821b98;d2f700a5bb0e49c187a940ddd4e19590;17239a39ae4ccbc8861cdcd07d0d7b4c;Other;e225;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0eb5e1e19e9f17bbb5ce48b03935ac73;Signin;e225;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0eb5e1e19e9f17bbb5ce48b03935ac73;Video;e225;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0eb5e1e19e9f17bbb5ce48b03935ac73;Video;e225;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0eb5e1e19e9f17bbb5ce48b03935ac73;Video;e225;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0eb5e1e19e9f17bbb5ce48b03935ac73;Video;e225;Video
