SectionSource;SectionTarget;Session;Source;Student;Target
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;51f8df4f7c041b2a61cad3ed8c579dae;Video;e184;Other
;5b849ceb504146e9b2e8a9261f6e1537;8ff30bb8b9e8f9b076761bdab3b98261;Other;e185;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;8ff30bb8b9e8f9b076761bdab3b98261;Video;e185;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;8ff30bb8b9e8f9b076761bdab3b98261;Quiz;e185;Other
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;ed8f79b653ea300985c513ea335fa13f;Video;e4;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;17ce21fe8fe685cc8a674d60fc579642;Video;e188;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;17ce21fe8fe685cc8a674d60fc579642;Quiz;e188;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;17ce21fe8fe685cc8a674d60fc579642;Quiz;e188;Video
5b849ceb504146e9b2e8a9261f6e1537;;17ce21fe8fe685cc8a674d60fc579642;Video;e188;Other
df13b37d70964faf88cfb44b7a36ac55;5b849ceb504146e9b2e8a9261f6e1537;ab9514618724b4001ae9e60061b299f3;Other;e188;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;ee2326eab3213cf7a42a2f5cb59eab23;Signin;e188;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;ee2326eab3213cf7a42a2f5cb59eab23;Quiz;e188;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;579c3a461b64e92003ee0abc34744a82;Quiz;e189;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;579c3a461b64e92003ee0abc34744a82;Quiz;e189;Video
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;579c3a461b64e92003ee0abc34744a82;Video;e189;Other
5b849ceb504146e9b2e8a9261f6e1537;d2f700a5bb0e49c187a940ddd4e19590;5ffd746cc8e7b738abda82d6043f59c2;Video;e227;Other
;5b849ceb504146e9b2e8a9261f6e1537;689361432d920740c9a1a6b532f6bd24;Other;e225;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;17239a39ae4ccbc8861cdcd07d0d7b4c;Signin;e225;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;17239a39ae4ccbc8861cdcd07d0d7b4c;Video;e225;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;17239a39ae4ccbc8861cdcd07d0d7b4c;Video;e225;Video
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;17239a39ae4ccbc8861cdcd07d0d7b4c;Video;e225;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a32426b2dc33a1f1f0268bd7aadc47b4;Video;e183;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a32426b2dc33a1f1f0268bd7aadc47b4;Video;e183;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;a32426b2dc33a1f1f0268bd7aadc47b4;Quiz;e183;Other
;5b849ceb504146e9b2e8a9261f6e1537;632770e2b6759bb739b5726ad4b8e2b7;Other;e229;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;632770e2b6759bb739b5726ad4b8e2b7;Quiz;e229;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;632770e2b6759bb739b5726ad4b8e2b7;Video;e229;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;632770e2b6759bb739b5726ad4b8e2b7;Video;e229;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;632770e2b6759bb739b5726ad4b8e2b7;Quiz;e229;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;1a927720e01de370afa8721900ac1e3a;Video;e181;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e1ac75ddb06370b59f556c61731f1583;Signin;e181;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;e1ac75ddb06370b59f556c61731f1583;Quiz;e181;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;6503fc2f6b59d2203a456bc1516c7d37;Video;e216;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;6503fc2f6b59d2203a456bc1516c7d37;Quiz;e216;Video
5b849ceb504146e9b2e8a9261f6e1537;;6503fc2f6b59d2203a456bc1516c7d37;Video;e216;Other
df13b37d70964faf88cfb44b7a36ac55;5b849ceb504146e9b2e8a9261f6e1537;23eb29cf03387a6c7f4a249bac349b7b;Other;e216;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;23eb29cf03387a6c7f4a249bac349b7b;Quiz;e216;Other
5b849ceb504146e9b2e8a9261f6e1537;;ef8744db3039776fe6f9f7758f708a49;Video;e214;Other
;5b849ceb504146e9b2e8a9261f6e1537;e3f45f48017573623ceaf1992747fb8d;Other;e212;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e3f45f48017573623ceaf1992747fb8d;Video;e212;Quiz
